unit,sex,age,acl00,geo\time	2010 	2000 
PTP_TIME,M,Y15-20,AC38A,FI	0:56 	: 
PTP_TIME,M,Y15-20,AC38A,FR	2:07 	: 
PTP_TIME,M,Y15-20,AC38A,HU	0:59 	: 
PTP_TIME,M,Y15-20,AC38A,IT	0:25 	: 
PTP_TIME,M,Y15-20,AC38A,LU	0:00 	: 
PTP_TIME,M,Y15-20,AC38A,NL	0:19 	: 
PTP_TIME,M,Y15-20,AC38A,NO	0:20 	: 
PTP_TIME,M,Y15-20,AC38A,PL	0:43 	: 
PTP_TIME,M,Y15-20,AC38A,RO	1:00 	: 
PTP_TIME,M,Y15-20,AC38A,RS	0:10 	: 
PTP_TIME,M,Y15-20,AC38A,TR	0:55 	: 
PTP_TIME,M,Y15-20,AC38A,UK	0:44 	: 
PTP_TIME,M,Y15-20,AC38B,AT	0:23 	: 
PTP_TIME,M,Y15-20,AC38B,BE	2:32 	: 
PTP_TIME,M,Y15-20,AC38B,DE	0:10 	: 
PTP_TIME,M,Y15-20,AC38B,EE	0:55 	: 
PTP_TIME,M,Y15-20,AC38B,EL	0:46 	: 
PTP_TIME,M,Y15-20,AC38B,ES	1:29 	: 
PTP_TIME,M,Y15-20,AC38B,FI	1:16 	: 
PTP_TIME,M,Y15-20,AC38B,FR	1:01 	: 
PTP_TIME,M,Y15-20,AC38B,HU	1:30 	: 
PTP_TIME,M,Y15-20,AC38B,IT	0:54 	: 
PTP_TIME,M,Y15-20,AC38B,LU	0:30 	: 
PTP_TIME,M,Y15-20,AC38B,NL	0:00 	: 
PTP_TIME,M,Y15-20,AC38B,NO	0:00 	: 
PTP_TIME,M,Y15-20,AC38B,PL	1:02 	: 
PTP_TIME,M,Y15-20,AC38B,RO	1:20 	: 
PTP_TIME,M,Y15-20,AC38B,RS	1:19 	: 
PTP_TIME,M,Y15-20,AC38B,TR	0:50 	: 
PTP_TIME,M,Y15-20,AC38B,UK	0:43 	: 
PTP_TIME,M,Y15-20,AC4-8,AT	5:59 	: 
PTP_TIME,M,Y15-20,AC4-8,BE	6:20 	: 
PTP_TIME,M,Y15-20,AC4-8,DE	6:28 	: 
PTP_TIME,M,Y15-20,AC4-8,EE	6:55 	: 
PTP_TIME,M,Y15-20,AC4-8,EL	6:00 	: 
PTP_TIME,M,Y15-20,AC4-8,ES	6:34 	: 
PTP_TIME,M,Y15-20,AC4-8,FI	7:17 	: 
PTP_TIME,M,Y15-20,AC4-8,FR	6:27 	: 
PTP_TIME,M,Y15-20,AC4-8,HU	5:32 	: 
PTP_TIME,M,Y15-20,AC4-8,IT	5:53 	: 
PTP_TIME,M,Y15-20,AC4-8,LU	5:40 	: 
PTP_TIME,M,Y15-20,AC4-8,NL	6:08 	: 
PTP_TIME,M,Y15-20,AC4-8,NO	7:13 	: 
PTP_TIME,M,Y15-20,AC4-8,PL	6:03 	: 
PTP_TIME,M,Y15-20,AC4-8,RO	5:42 	: 
PTP_TIME,M,Y15-20,AC4-8,RS	6:28 	: 
PTP_TIME,M,Y15-20,AC4-8,TR	5:35 	: 
PTP_TIME,M,Y15-20,AC4-8,UK	6:12 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,AT	3:22 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,BE	0:00 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,DE	1:43 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,EE	4:44 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,EL	0:00 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,ES	0:10 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,FI	2:01 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,FR	1:14 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,HU	2:04 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,IT	0:00 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,LU	0:00 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,NL	1:39 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,NO	0:49 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,PL	0:34 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,RO	1:22 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,RS	0:00 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,TR	0:50 	: 
PTP_TIME,M,Y15-20,AC4-8NSP,UK	0:24 	: 
PTP_TIME,M,Y15-20,AC41,AT	2:00 	: 
PTP_TIME,M,Y15-20,AC41,BE	2:38 	: 
PTP_TIME,M,Y15-20,AC41,DE	2:50 	: 
PTP_TIME,M,Y15-20,AC41,EE	3:30 	: 
PTP_TIME,M,Y15-20,AC41,EL	0:00 	: 
PTP_TIME,M,Y15-20,AC41,ES	1:49 	: 
PTP_TIME,M,Y15-20,AC41,FI	5:06 	: 
PTP_TIME,M,Y15-20,AC41,FR	3:35 	: 
PTP_TIME,M,Y15-20,AC41,HU	2:11 	: 
PTP_TIME,M,Y15-20,AC41,IT	1:27 	: 
PTP_TIME,M,Y15-20,AC41,LU	2:10 	: 
PTP_TIME,M,Y15-20,AC41,NL	1:48 	: 
PTP_TIME,M,Y15-20,AC41,NO	0:00 	: 
PTP_TIME,M,Y15-20,AC41,PL	2:59 	: 
PTP_TIME,M,Y15-20,AC41,RO	0:00 	: 
PTP_TIME,M,Y15-20,AC41,RS	0:00 	: 
PTP_TIME,M,Y15-20,AC41,TR	3:14 	: 
PTP_TIME,M,Y15-20,AC41,UK	4:20 	: 
PTP_TIME,M,Y15-20,AC42,AT	3:24 	: 
PTP_TIME,M,Y15-20,AC42,BE	0:54 	: 
PTP_TIME,M,Y15-20,AC42,DE	1:17 	: 
PTP_TIME,M,Y15-20,AC42,EE	2:21 	: 
PTP_TIME,M,Y15-20,AC42,EL	1:13 	: 
PTP_TIME,M,Y15-20,AC42,ES	1:42 	: 
PTP_TIME,M,Y15-20,AC42,FI	1:33 	: 
PTP_TIME,M,Y15-20,AC42,FR	3:04 	: 
PTP_TIME,M,Y15-20,AC42,HU	3:13 	: 
PTP_TIME,M,Y15-20,AC42,IT	1:24 	: 
PTP_TIME,M,Y15-20,AC42,LU	0:20 	: 
PTP_TIME,M,Y15-20,AC42,NL	1:39 	: 
PTP_TIME,M,Y15-20,AC42,NO	1:29 	: 
PTP_TIME,M,Y15-20,AC42,PL	1:52 	: 
PTP_TIME,M,Y15-20,AC42,RO	1:43 	: 
PTP_TIME,M,Y15-20,AC42,RS	2:44 	: 
PTP_TIME,M,Y15-20,AC42,TR	2:53 	: 
PTP_TIME,M,Y15-20,AC42,UK	1:09 	: 
PTP_TIME,M,Y15-20,AC43,AT	2:00 	: 
PTP_TIME,M,Y15-20,AC43,BE	1:22 	: 
PTP_TIME,M,Y15-20,AC43,DE	1:26 	: 
PTP_TIME,M,Y15-20,AC43,EE	1:11 	: 
PTP_TIME,M,Y15-20,AC43,EL	1:25 	: 
PTP_TIME,M,Y15-20,AC43,ES	2:45 	: 
PTP_TIME,M,Y15-20,AC43,FI	1:45 	: 
PTP_TIME,M,Y15-20,AC43,FR	2:55 	: 
PTP_TIME,M,Y15-20,AC43,HU	1:40 	: 
PTP_TIME,M,Y15-20,AC43,IT	1:18 	: 
PTP_TIME,M,Y15-20,AC43,LU	1:08 	: 
PTP_TIME,M,Y15-20,AC43,NL	1:37 	: 
PTP_TIME,M,Y15-20,AC43,NO	3:22 	: 
PTP_TIME,M,Y15-20,AC43,PL	1:10 	: 
PTP_TIME,M,Y15-20,AC43,RO	2:09 	: 
PTP_TIME,M,Y15-20,AC43,RS	1:22 	: 
PTP_TIME,M,Y15-20,AC43,TR	1:31 	: 
PTP_TIME,M,Y15-20,AC43,UK	1:12 	: 
PTP_TIME,M,Y15-20,AC51A,AT	1:53 	: 
PTP_TIME,M,Y15-20,AC51A,BE	2:30 	: 
PTP_TIME,M,Y15-20,AC51A,DE	3:18 	: 
PTP_TIME,M,Y15-20,AC51A,EE	2:47 	: 
PTP_TIME,M,Y15-20,AC51A,EL	1:38 	: 
PTP_TIME,M,Y15-20,AC51A,ES	2:12 	: 
PTP_TIME,M,Y15-20,AC51A,FI	1:45 	: 
PTP_TIME,M,Y15-20,AC51A,FR	2:49 	: 
PTP_TIME,M,Y15-20,AC51A,HU	1:31 	: 
PTP_TIME,M,Y15-20,AC51A,IT	1:27 	: 
PTP_TIME,M,Y15-20,AC51A,LU	1:19 	: 
PTP_TIME,M,Y15-20,AC51A,NL	2:49 	: 
PTP_TIME,M,Y15-20,AC51A,NO	2:38 	: 
PTP_TIME,M,Y15-20,AC51A,PL	1:50 	: 
PTP_TIME,M,Y15-20,AC51A,RO	1:30 	: 
PTP_TIME,M,Y15-20,AC51A,RS	1:51 	: 
PTP_TIME,M,Y15-20,AC51A,TR	1:24 	: 
PTP_TIME,M,Y15-20,AC51A,UK	2:00 	: 
PTP_TIME,M,Y15-20,AC51B,AT	1:55 	: 
PTP_TIME,M,Y15-20,AC51B,BE	1:14 	: 
PTP_TIME,M,Y15-20,AC51B,DE	1:34 	: 
PTP_TIME,M,Y15-20,AC51B,EE	1:38 	: 
PTP_TIME,M,Y15-20,AC51B,EL	1:20 	: 
PTP_TIME,M,Y15-20,AC51B,ES	2:10 	: 
PTP_TIME,M,Y15-20,AC51B,FI	1:36 	: 
PTP_TIME,M,Y15-20,AC51B,FR	1:55 	: 
PTP_TIME,M,Y15-20,AC51B,HU	1:24 	: 
PTP_TIME,M,Y15-20,AC51B,IT	2:09 	: 
PTP_TIME,M,Y15-20,AC51B,LU	1:16 	: 
PTP_TIME,M,Y15-20,AC51B,NL	1:20 	: 
PTP_TIME,M,Y15-20,AC51B,NO	1:32 	: 
PTP_TIME,M,Y15-20,AC51B,PL	1:30 	: 
PTP_TIME,M,Y15-20,AC51B,RO	1:07 	: 
PTP_TIME,M,Y15-20,AC51B,RS	1:45 	: 
PTP_TIME,M,Y15-20,AC51B,TR	1:57 	: 
PTP_TIME,M,Y15-20,AC51B,UK	1:20 	: 
PTP_TIME,M,Y15-20,AC52,AT	4:21 	: 
PTP_TIME,M,Y15-20,AC52,BE	2:48 	: 
PTP_TIME,M,Y15-20,AC52,DE	3:20 	: 
PTP_TIME,M,Y15-20,AC52,EE	2:19 	: 
PTP_TIME,M,Y15-20,AC52,EL	2:01 	: 
PTP_TIME,M,Y15-20,AC52,ES	2:18 	: 
PTP_TIME,M,Y15-20,AC52,FI	1:35 	: 
PTP_TIME,M,Y15-20,AC52,FR	2:27 	: 
PTP_TIME,M,Y15-20,AC52,HU	2:41 	: 
PTP_TIME,M,Y15-20,AC52,IT	2:21 	: 
PTP_TIME,M,Y15-20,AC52,LU	4:15 	: 
PTP_TIME,M,Y15-20,AC52,NL	3:01 	: 
PTP_TIME,M,Y15-20,AC52,NO	2:42 	: 
PTP_TIME,M,Y15-20,AC52,PL	2:52 	: 
PTP_TIME,M,Y15-20,AC52,RO	2:29 	: 
PTP_TIME,M,Y15-20,AC52,RS	2:56 	: 
PTP_TIME,M,Y15-20,AC52,TR	1:33 	: 
PTP_TIME,M,Y15-20,AC52,UK	2:30 	: 
PTP_TIME,M,Y15-20,AC53,AT	1:18 	: 
PTP_TIME,M,Y15-20,AC53,BE	1:12 	: 
PTP_TIME,M,Y15-20,AC53,DE	1:16 	: 
PTP_TIME,M,Y15-20,AC53,EE	1:11 	: 
PTP_TIME,M,Y15-20,AC53,EL	0:34 	: 
PTP_TIME,M,Y15-20,AC53,ES	1:17 	: 
PTP_TIME,M,Y15-20,AC53,FI	0:59 	: 
PTP_TIME,M,Y15-20,AC53,FR	1:15 	: 
PTP_TIME,M,Y15-20,AC53,HU	1:12 	: 
PTP_TIME,M,Y15-20,AC53,IT	1:34 	: 
PTP_TIME,M,Y15-20,AC53,LU	0:27 	: 
PTP_TIME,M,Y15-20,AC53,NL	0:56 	: 
PTP_TIME,M,Y15-20,AC53,NO	0:51 	: 
PTP_TIME,M,Y15-20,AC53,PL	0:45 	: 
PTP_TIME,M,Y15-20,AC53,RO	0:57 	: 
PTP_TIME,M,Y15-20,AC53,RS	1:01 	: 
PTP_TIME,M,Y15-20,AC53,TR	1:17 	: 
PTP_TIME,M,Y15-20,AC53,UK	1:23 	: 
PTP_TIME,M,Y15-20,AC611,AT	1:47 	: 
PTP_TIME,M,Y15-20,AC611,BE	2:02 	: 
PTP_TIME,M,Y15-20,AC611,DE	1:17 	: 
PTP_TIME,M,Y15-20,AC611,EE	2:03 	: 
PTP_TIME,M,Y15-20,AC611,EL	1:34 	: 
PTP_TIME,M,Y15-20,AC611,ES	1:51 	: 
PTP_TIME,M,Y15-20,AC611,FI	1:15 	: 
PTP_TIME,M,Y15-20,AC611,FR	1:55 	: 
PTP_TIME,M,Y15-20,AC611,HU	1:29 	: 
PTP_TIME,M,Y15-20,AC611,IT	1:46 	: 
PTP_TIME,M,Y15-20,AC611,LU	1:34 	: 
PTP_TIME,M,Y15-20,AC611,NL	1:05 	: 
PTP_TIME,M,Y15-20,AC611,NO	0:53 	: 
PTP_TIME,M,Y15-20,AC611,PL	1:35 	: 
PTP_TIME,M,Y15-20,AC611,RO	1:41 	: 
PTP_TIME,M,Y15-20,AC611,RS	1:42 	: 
PTP_TIME,M,Y15-20,AC611,TR	1:29 	: 
PTP_TIME,M,Y15-20,AC611,UK	1:24 	: 
PTP_TIME,M,Y15-20,AC6A,AT	1:57 	: 
PTP_TIME,M,Y15-20,AC6A,BE	2:20 	: 
PTP_TIME,M,Y15-20,AC6A,DE	1:55 	: 
PTP_TIME,M,Y15-20,AC6A,EE	2:20 	: 
PTP_TIME,M,Y15-20,AC6A,EL	2:06 	: 
PTP_TIME,M,Y15-20,AC6A,ES	2:03 	: 
PTP_TIME,M,Y15-20,AC6A,FI	2:20 	: 
PTP_TIME,M,Y15-20,AC6A,FR	2:33 	: 
PTP_TIME,M,Y15-20,AC6A,HU	1:42 	: 
PTP_TIME,M,Y15-20,AC6A,IT	1:59 	: 
PTP_TIME,M,Y15-20,AC6A,LU	2:01 	: 
PTP_TIME,M,Y15-20,AC6A,NL	2:26 	: 
PTP_TIME,M,Y15-20,AC6A,NO	1:56 	: 
PTP_TIME,M,Y15-20,AC6A,PL	1:50 	: 
PTP_TIME,M,Y15-20,AC6A,RO	1:55 	: 
PTP_TIME,M,Y15-20,AC6A,RS	1:48 	: 
PTP_TIME,M,Y15-20,AC6A,TR	1:46 	: 
PTP_TIME,M,Y15-20,AC6A,UK	1:48 	: 
PTP_TIME,M,Y15-20,AC733,AT	2:25 	: 
PTP_TIME,M,Y15-20,AC733,BE	2:11 	: 
PTP_TIME,M,Y15-20,AC733,DE	2:29 	: 
PTP_TIME,M,Y15-20,AC733,EE	2:33 	: 
PTP_TIME,M,Y15-20,AC733,EL	1:45 	: 
PTP_TIME,M,Y15-20,AC733,ES	1:55 	: 
PTP_TIME,M,Y15-20,AC733,FI	2:54 	: 
PTP_TIME,M,Y15-20,AC733,FR	2:51 	: 
PTP_TIME,M,Y15-20,AC733,HU	2:24 	: 
PTP_TIME,M,Y15-20,AC733,IT	1:34 	: 
PTP_TIME,M,Y15-20,AC733,LU	2:29 	: 
PTP_TIME,M,Y15-20,AC733,NL	2:07 	: 
PTP_TIME,M,Y15-20,AC733,NO	3:08 	: 
PTP_TIME,M,Y15-20,AC733,PL	2:13 	: 
PTP_TIME,M,Y15-20,AC733,RO	1:59 	: 
PTP_TIME,M,Y15-20,AC733,RS	1:40 	: 
PTP_TIME,M,Y15-20,AC733,TR	2:13 	: 
PTP_TIME,M,Y15-20,AC733,UK	3:00 	: 
PTP_TIME,M,Y15-20,AC7A,AT	1:39 	: 
PTP_TIME,M,Y15-20,AC7A,BE	2:09 	: 
PTP_TIME,M,Y15-20,AC7A,DE	1:44 	: 
PTP_TIME,M,Y15-20,AC7A,EE	2:42 	: 
PTP_TIME,M,Y15-20,AC7A,EL	2:01 	: 
PTP_TIME,M,Y15-20,AC7A,ES	1:58 	: 
PTP_TIME,M,Y15-20,AC7A,FI	2:37 	: 
PTP_TIME,M,Y15-20,AC7A,FR	2:31 	: 
PTP_TIME,M,Y15-20,AC7A,HU	1:53 	: 
PTP_TIME,M,Y15-20,AC7A,IT	1:27 	: 
PTP_TIME,M,Y15-20,AC7A,LU	1:26 	: 
PTP_TIME,M,Y15-20,AC7A,NL	2:01 	: 
PTP_TIME,M,Y15-20,AC7A,NO	1:47 	: 
PTP_TIME,M,Y15-20,AC7A,PL	1:48 	: 
PTP_TIME,M,Y15-20,AC7A,RO	2:19 	: 
PTP_TIME,M,Y15-20,AC7A,RS	1:42 	: 
PTP_TIME,M,Y15-20,AC7A,TR	1:41 	: 
PTP_TIME,M,Y15-20,AC7A,UK	2:07 	: 
PTP_TIME,M,Y15-20,AC7B,AT	1:30 	: 
PTP_TIME,M,Y15-20,AC7B,BE	2:57 	: 
PTP_TIME,M,Y15-20,AC7B,DE	1:53 	: 
PTP_TIME,M,Y15-20,AC7B,EE	1:44 	: 
PTP_TIME,M,Y15-20,AC7B,EL	1:42 	: 
PTP_TIME,M,Y15-20,AC7B,ES	1:42 	: 
PTP_TIME,M,Y15-20,AC7B,FI	1:57 	: 
PTP_TIME,M,Y15-20,AC7B,FR	1:52 	: 
PTP_TIME,M,Y15-20,AC7B,HU	1:50 	: 
PTP_TIME,M,Y15-20,AC7B,IT	1:27 	: 
PTP_TIME,M,Y15-20,AC7B,LU	1:47 	: 
PTP_TIME,M,Y15-20,AC7B,NL	1:48 	: 
PTP_TIME,M,Y15-20,AC7B,NO	1:16 	: 
PTP_TIME,M,Y15-20,AC7B,PL	1:16 	: 
PTP_TIME,M,Y15-20,AC7B,RO	1:42 	: 
PTP_TIME,M,Y15-20,AC7B,RS	1:47 	: 
PTP_TIME,M,Y15-20,AC7B,TR	1:29 	: 
PTP_TIME,M,Y15-20,AC7B,UK	1:32 	: 
PTP_TIME,M,Y15-20,AC811,AT	0:58 	: 
PTP_TIME,M,Y15-20,AC811,BE	0:42 	: 
PTP_TIME,M,Y15-20,AC811,DE	0:57 	: 
PTP_TIME,M,Y15-20,AC811,EE	0:50 	: 
PTP_TIME,M,Y15-20,AC811,EL	1:02 	: 
PTP_TIME,M,Y15-20,AC811,ES	0:52 	: 
PTP_TIME,M,Y15-20,AC811,FI	0:51 	: 
PTP_TIME,M,Y15-20,AC811,FR	0:59 	: 
PTP_TIME,M,Y15-20,AC811,HU	0:43 	: 
PTP_TIME,M,Y15-20,AC811,IT	0:53 	: 
PTP_TIME,M,Y15-20,AC811,LU	0:49 	: 
PTP_TIME,M,Y15-20,AC811,NL	0:56 	: 
PTP_TIME,M,Y15-20,AC811,NO	0:42 	: 
PTP_TIME,M,Y15-20,AC811,PL	0:41 	: 
PTP_TIME,M,Y15-20,AC811,RO	0:55 	: 
PTP_TIME,M,Y15-20,AC811,RS	0:36 	: 
PTP_TIME,M,Y15-20,AC811,TR	0:42 	: 
PTP_TIME,M,Y15-20,AC811,UK	0:55 	: 
PTP_TIME,M,Y15-20,AC812,AT	0:40 	: 
PTP_TIME,M,Y15-20,AC812,BE	0:35 	: 
PTP_TIME,M,Y15-20,AC812,DE	0:56 	: 
PTP_TIME,M,Y15-20,AC812,EE	1:13 	: 
PTP_TIME,M,Y15-20,AC812,EL	0:55 	: 
PTP_TIME,M,Y15-20,AC812,ES	1:20 	: 
PTP_TIME,M,Y15-20,AC812,FI	1:17 	: 
PTP_TIME,M,Y15-20,AC812,FR	0:58 	: 
PTP_TIME,M,Y15-20,AC812,HU	1:01 	: 
PTP_TIME,M,Y15-20,AC812,IT	1:04 	: 
PTP_TIME,M,Y15-20,AC812,LU	0:53 	: 
PTP_TIME,M,Y15-20,AC812,NL	0:49 	: 
PTP_TIME,M,Y15-20,AC812,NO	2:17 	: 
PTP_TIME,M,Y15-20,AC812,PL	1:07 	: 
PTP_TIME,M,Y15-20,AC812,RO	1:29 	: 
PTP_TIME,M,Y15-20,AC812,RS	1:07 	: 
PTP_TIME,M,Y15-20,AC812,TR	1:06 	: 
PTP_TIME,M,Y15-20,AC812,UK	1:04 	: 
PTP_TIME,M,Y15-20,AC82,AT	2:09 	: 
PTP_TIME,M,Y15-20,AC82,BE	2:42 	: 
PTP_TIME,M,Y15-20,AC82,DE	2:33 	: 
PTP_TIME,M,Y15-20,AC82,EE	2:14 	: 
PTP_TIME,M,Y15-20,AC82,EL	1:57 	: 
PTP_TIME,M,Y15-20,AC82,ES	2:17 	: 
PTP_TIME,M,Y15-20,AC82,FI	2:28 	: 
PTP_TIME,M,Y15-20,AC82,FR	2:29 	: 
PTP_TIME,M,Y15-20,AC82,HU	2:17 	: 
PTP_TIME,M,Y15-20,AC82,IT	2:00 	: 
PTP_TIME,M,Y15-20,AC82,LU	2:46 	: 
PTP_TIME,M,Y15-20,AC82,NL	2:23 	: 
PTP_TIME,M,Y15-20,AC82,NO	2:36 	: 
PTP_TIME,M,Y15-20,AC82,PL	2:00 	: 
PTP_TIME,M,Y15-20,AC82,RO	2:11 	: 
PTP_TIME,M,Y15-20,AC82,RS	2:22 	: 
PTP_TIME,M,Y15-20,AC82,TR	2:27 	: 
PTP_TIME,M,Y15-20,AC82,UK	2:51 	: 
PTP_TIME,M,Y15-20,AC83,AT	0:54 	: 
PTP_TIME,M,Y15-20,AC83,BE	0:58 	: 
PTP_TIME,M,Y15-20,AC83,DE	1:18 	: 
PTP_TIME,M,Y15-20,AC83,EE	1:14 	: 
PTP_TIME,M,Y15-20,AC83,EL	1:20 	: 
PTP_TIME,M,Y15-20,AC83,ES	1:11 	: 
PTP_TIME,M,Y15-20,AC83,FI	1:12 	: 
PTP_TIME,M,Y15-20,AC83,FR	1:13 	: 
PTP_TIME,M,Y15-20,AC83,HU	1:22 	: 
PTP_TIME,M,Y15-20,AC83,IT	0:47 	: 
PTP_TIME,M,Y15-20,AC83,LU	1:42 	: 
PTP_TIME,M,Y15-20,AC83,NL	0:53 	: 
PTP_TIME,M,Y15-20,AC83,NO	0:54 	: 
PTP_TIME,M,Y15-20,AC83,PL	0:50 	: 
PTP_TIME,M,Y15-20,AC83,RO	1:06 	: 
PTP_TIME,M,Y15-20,AC83,RS	1:15 	: 
PTP_TIME,M,Y15-20,AC83,TR	0:56 	: 
PTP_TIME,M,Y15-20,AC83,UK	1:06 	: 
PTP_TIME,M,Y15-20,AC90NSP,AT	1:25 	: 
PTP_TIME,M,Y15-20,AC90NSP,BE	0:53 	: 
PTP_TIME,M,Y15-20,AC90NSP,DE	0:41 	: 
PTP_TIME,M,Y15-20,AC90NSP,EE	1:41 	: 
PTP_TIME,M,Y15-20,AC90NSP,EL	0:00 	: 
PTP_TIME,M,Y15-20,AC90NSP,ES	0:33 	: 
PTP_TIME,M,Y15-20,AC90NSP,FI	0:44 	: 
PTP_TIME,M,Y15-20,AC90NSP,FR	1:01 	: 
PTP_TIME,M,Y15-20,AC90NSP,HU	0:46 	: 
PTP_TIME,M,Y15-20,AC90NSP,IT	0:32 	: 
PTP_TIME,M,Y15-20,AC90NSP,LU	0:25 	: 
PTP_TIME,M,Y15-20,AC90NSP,NL	0:29 	: 
PTP_TIME,M,Y15-20,AC90NSP,NO	0:45 	: 
PTP_TIME,M,Y15-20,AC90NSP,PL	0:29 	: 
PTP_TIME,M,Y15-20,AC90NSP,RO	0:42 	: 
PTP_TIME,M,Y15-20,AC90NSP,RS	0:40 	: 
PTP_TIME,M,Y15-20,AC90NSP,TR	0:00 	: 
PTP_TIME,M,Y15-20,AC90NSP,UK	2:37 	: 
PTP_TIME,M,Y15-20,AC913,AT	1:00 	: 
PTP_TIME,M,Y15-20,AC913,BE	0:39 	: 
PTP_TIME,M,Y15-20,AC913,DE	1:04 	: 
PTP_TIME,M,Y15-20,AC913,EE	1:22 	: 
PTP_TIME,M,Y15-20,AC913,EL	0:40 	: 
PTP_TIME,M,Y15-20,AC913,ES	0:53 	: 
PTP_TIME,M,Y15-20,AC913,FI	0:48 	: 
PTP_TIME,M,Y15-20,AC913,FR	1:00 	: 
PTP_TIME,M,Y15-20,AC913,HU	0:46 	: 
PTP_TIME,M,Y15-20,AC913,IT	1:02 	: 
PTP_TIME,M,Y15-20,AC913,LU	0:53 	: 
PTP_TIME,M,Y15-20,AC913,NL	0:54 	: 
PTP_TIME,M,Y15-20,AC913,NO	1:03 	: 
PTP_TIME,M,Y15-20,AC913,PL	1:07 	: 
PTP_TIME,M,Y15-20,AC913,RO	1:11 	: 
PTP_TIME,M,Y15-20,AC913,RS	1:13 	: 
PTP_TIME,M,Y15-20,AC913,TR	1:01 	: 
PTP_TIME,M,Y15-20,AC913,UK	0:57 	: 
PTP_TIME,M,Y15-20,AC936,AT	0:47 	: 
PTP_TIME,M,Y15-20,AC936,BE	0:29 	: 
PTP_TIME,M,Y15-20,AC936,DE	0:49 	: 
PTP_TIME,M,Y15-20,AC936,EE	0:48 	: 
PTP_TIME,M,Y15-20,AC936,EL	0:23 	: 
PTP_TIME,M,Y15-20,AC936,ES	0:36 	: 
PTP_TIME,M,Y15-20,AC936,FI	0:33 	: 
PTP_TIME,M,Y15-20,AC936,FR	0:34 	: 
PTP_TIME,M,Y15-20,AC936,HU	0:38 	: 
PTP_TIME,M,Y15-20,AC936,IT	0:38 	: 
PTP_TIME,M,Y15-20,AC936,LU	0:55 	: 
PTP_TIME,M,Y15-20,AC936,NL	0:36 	: 
PTP_TIME,M,Y15-20,AC936,NO	0:36 	: 
PTP_TIME,M,Y15-20,AC936,PL	0:42 	: 
PTP_TIME,M,Y15-20,AC936,RO	0:44 	: 
PTP_TIME,M,Y15-20,AC936,RS	0:31 	: 
PTP_TIME,M,Y15-20,AC936,TR	0:39 	: 
PTP_TIME,M,Y15-20,AC936,UK	0:47 	: 
PTP_TIME,M,Y15-20,AC938,AT	0:00 	: 
PTP_TIME,M,Y15-20,AC938,BE	0:24 	: 
PTP_TIME,M,Y15-20,AC938,DE	0:45 	: 
PTP_TIME,M,Y15-20,AC938,EE	0:51 	: 
PTP_TIME,M,Y15-20,AC938,EL	0:43 	: 
PTP_TIME,M,Y15-20,AC938,ES	0:38 	: 
PTP_TIME,M,Y15-20,AC938,FI	0:30 	: 
PTP_TIME,M,Y15-20,AC938,FR	0:22 	: 
PTP_TIME,M,Y15-20,AC938,HU	1:11 	: 
PTP_TIME,M,Y15-20,AC938,IT	0:42 	: 
PTP_TIME,M,Y15-20,AC938,LU	0:20 	: 
PTP_TIME,M,Y15-20,AC938,NL	0:42 	: 
PTP_TIME,M,Y15-20,AC938,NO	0:30 	: 
PTP_TIME,M,Y15-20,AC938,PL	0:32 	: 
PTP_TIME,M,Y15-20,AC938,RO	0:23 	: 
PTP_TIME,M,Y15-20,AC938,RS	0:00 	: 
PTP_TIME,M,Y15-20,AC938,TR	0:46 	: 
PTP_TIME,M,Y15-20,AC938,UK	0:38 	: 
PTP_TIME,M,Y15-20,AC99NSP,AT	0:39 	: 
PTP_TIME,M,Y15-20,AC99NSP,BE	0:39 	: 
PTP_TIME,M,Y15-20,AC99NSP,DE	0:29 	: 
PTP_TIME,M,Y15-20,AC99NSP,EE	3:21 	: 
PTP_TIME,M,Y15-20,AC99NSP,EL	0:20 	: 
PTP_TIME,M,Y15-20,AC99NSP,ES	0:38 	: 
PTP_TIME,M,Y15-20,AC99NSP,FI	0:58 	: 
PTP_TIME,M,Y15-20,AC99NSP,FR	0:34 	: 
PTP_TIME,M,Y15-20,AC99NSP,HU	0:00 	: 
PTP_TIME,M,Y15-20,AC99NSP,IT	0:38 	: 
PTP_TIME,M,Y15-20,AC99NSP,LU	0:51 	: 
PTP_TIME,M,Y15-20,AC99NSP,NL	1:23 	: 
PTP_TIME,M,Y15-20,AC99NSP,NO	1:01 	: 
